Time,Pitch,Spectral Centroid,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,BPM
0.0,472.4946262363441,1983.650908583763,-6.040352888905961,-3.1920214563302975,1.4180240491472251,5.137841691413471,1.4876780620362848,0.6413271644585431,2.200452859781814,7.169753208905668,5.0926422765332315,4.814046830571541,0.7137856900707478,2.4218037862369863,6.2348684351004735,[133.92857143]
0.06666666666666667,476.7886984389029,1961.663183249329,7.730445301571335,3.8194544367022853,7.219691708636276,-9.123796988576984,-1.403992676165503,2.597956375208137,2.7854607736840733,-0.3485371829050785,2.7538303567227365,1.4594333018205394,-7.815459239326326,-0.48943980486194555,5.00925971187525,[133.92857143]
0.13333333333333333,104.57011380523782,1265.2811412218484,65.56312450438642,61.2184049085699,31.50918118332746,-0.8878891825029122,-12.211908627028285,-0.2844143139584965,4.749831654627266,-3.3261251929319635,-3.9999248291378136,-5.559702422230005,5.56828567729908,7.964782129540565,6.036443038772821,[133.92857143]
0.2,14.338339031005775,628.9116535674511,345.20326585162456,118.56777053666409,24.79383791858678,2.012839380047298,-6.561219370867946,0.20022308403822392,4.113005972990411,6.94334590574897,-0.5353461743531143,-6.328054281160913,-8.809088984496402,5.236712640496578,1.410532494332482,[133.92857143]
0.26666666666666666,8.245887338273796,541.4869082126171,362.1500277285429,128.645005129945,29.882686835355486,12.869687442422599,-1.062873872872653,1.0942086511055331,10.273851941430703,11.377746815850166,4.517175687939144,-8.218878091692494,-7.376503190504065,-3.242409699646779,-3.582747156953926,[133.92857143]
0.3333333333333333,20.41964090002823,611.1216741973922,337.029749010014,130.36651512092487,23.525377329551965,9.346970222964458,-8.009411307316455,-1.6269050057960328,-5.006658004952536,11.014992441617931,6.844470105506902,-1.4194795038364671,-2.492863468609959,2.4882771724476056,-4.977049716295289,[133.92857143]
0.4,107.97822535266468,1224.6560974563233,431.8527969865688,56.51208352394982,21.885968037815637,35.49104704749982,-20.68398044799708,31.023793582250043,-0.06144823189754439,2.948304338036342,7.911260008132377,15.605673887082808,-6.1649894711195685,-1.04569199762655,-2.6762692706050575,[133.92857143]
0.4666666666666667,22.912336249944595,689.6226478091351,430.2655337814173,113.34599767223474,14.741734249094275,15.770580778206767,-9.458720401342935,12.364158173941615,0.38031296548499327,11.050247437363774,-0.29141018536850405,-4.211013870136441,-9.477614886686045,0.526244107350673,-8.028039889993606,[133.92857143]
0.5333333333333333,1.1462884762483152,513.7800895961805,398.8153634922184,106.77459817330727,23.879936000574162,10.701549338569743,-2.1169117443342946,1.391502851623378,5.568447751138992,1.3131616941105815,-2.288268843584545,1.4062219219116507,0.09872366139321986,6.865461123203906,14.397892122057367,[133.92857143]
0.6,6.815946740821299,724.6970636215328,429.0754537903233,96.96835593538015,23.76802248258793,16.192827208875748,4.828774374981834,4.5836643443567455,7.010888541015516,4.770161707243394,-1.6766137754790882,-2.1214860739264974,1.1507869956930816,3.736581368665215,5.703532990199575,[133.92857143]
0.6666666666666666,1.9169961280632863,498.94096778887325,419.4819463877208,104.36891823048839,36.166087784043896,24.477352831636267,13.34442512285948,10.468190013898711,4.297318400351907,0.6611328119336781,5.365446340987199,5.158588701055114,-0.27267553187765226,-0.31117596255440017,3.4621236832269755,[133.92857143]
0.7333333333333333,1.0955100899365708,385.60750581636125,390.3558984126692,115.54653977031323,31.125395675405926,21.86096922304708,14.231751451978479,12.061075229470362,10.764970077906325,9.010228517127434,1.4883156716556556,0.7906712907158624,6.265077837038129,2.499645661131808,2.4597541010673725,[133.92857143]
0.8,5.455026387446682,587.2588204573935,370.25142505583545,110.46050068714968,29.862641407835444,18.364036000576206,-7.5749117808449,8.478063341817663,1.7050604133481368,-1.7503487745450186,6.985915352954337,14.149680713013439,7.32354962366038,9.013061714437667,3.8400507754424975,[133.92857143]
0.8666666666666667,3.920806776223941,525.9886961143873,474.7244643673087,120.94745693850604,18.38685040869963,20.80735513985259,2.1965317607266277,8.433595572280398,4.930883049793062,12.163236753699959,2.563801360918186,4.0547983684014355,1.7043105992689078,6.321472891767355,1.4130739671354502,[133.92857143]
0.9333333333333333,9.642007695519224,634.0989773277826,468.6364774032706,103.55649084032379,27.948431919077006,15.96172840375365,9.984595992758884,11.475544510420164,12.449065231684123,11.198745754098173,7.5299352039733805,4.413849649286506,3.333079289644247,2.130634514807203,3.220246031275815,[133.92857143]
1.0,4.843553672047179,722.2429814691017,467.19740828557696,99.59430957071358,21.340114498970213,10.90687171559246,7.774473206469221,11.076609315939775,6.988810902782163,8.601270136438927,7.675518056391626,1.685275387976626,6.484953564417336,4.523688634511558,5.523067185643683,[133.92857143]
1.0666666666666667,4.557184084173781,755.9582908582177,524.0502925493262,83.19872076930187,20.01060376397051,19.377378806609947,7.260840680165951,9.386597986693552,7.973033004198764,8.281985834169895,1.6941051132084521,3.4446745930557734,5.206681182087678,8.066462071170267,5.116747267571538,[133.92857143]
1.1333333333333333,1.4816403676353638,738.6430008661198,497.3118789421362,89.68636300175793,19.41490068211865,24.994924552796583,8.803354269528205,13.356281982824212,5.264959532349788,2.7036378463560924,-0.13762675485021092,3.0756665435905495,1.7628864758550065,4.30158436841267,0.5263579423839924,[133.92857143]
1.2,9.497495181596511,712.3973401402081,506.3170221309782,99.09281625536539,21.219076871922766,35.02055283734365,3.976372437132558,15.585128302058136,-11.1392506575931,2.691869291477694,5.172533356583032,4.128250408207266,-4.23327852080193,4.042277648702491,1.3004622989864563,[133.92857143]
1.2666666666666666,10.62876658528083,573.2095820692728,435.71201977343014,106.68914391795556,19.094845994011678,9.273646192262092,8.496386348224393,11.247982281139492,8.747672399116638,20.02498795008083,6.736976059122064,5.0042507511085335,0.13520268168711436,7.494893510592389,6.305241637062659,[133.92857143]
1.3333333333333333,0.6696379773675267,619.84136612364,442.3478972613417,87.48637138415025,31.093721843011988,22.210058719711817,13.567090119054175,12.397034715740162,5.431486395458498,24.455663580653265,4.876088072828889,-3.0099360607382906,2.2868909371869828,8.901115635850779,-3.59432813279981,[133.92857143]
1.4,0.0,680.9888985639286,450.3975164585373,65.75970408120983,37.12606324454589,17.960901492310963,19.533035171639327,16.768775937233677,1.800929132632669,23.247270959293523,4.8055016363717415,8.631440068508196,-1.584009809407216,14.179581749962374,9.683291333797563,[133.92857143]
1.4666666666666666,68.58967100887898,1206.2780420371867,506.99845154099864,49.943637139671935,33.75091055481444,28.783828955922253,3.303676930215355,16.443554555409825,3.704968731363939,11.912029059012417,3.0559031943513744,5.3742493916089895,-4.01139085908475,2.1026062069787486,-2.2700965135896807,[133.92857143]
1.5333333333333334,8.08585711179966,863.1377152252429,593.6305339334458,77.99876090644011,43.069319003458006,27.20138993950589,2.908954926011595,11.238082593334408,-4.479727822989159,13.279943394087852,0.2800148660966886,2.2587698522783515,-2.2107882745244725,12.492736087936954,-0.012378014866517573,[133.92857143]
1.6,6.032288605754357,690.6339567227456,487.5388071141677,93.24598807974809,35.79055439660974,12.883707624054413,-4.318935552880038,4.933579777160865,5.045205330386467,9.902720275402217,5.732078346455505,0.8537232471369558,5.969314010890133,2.9927703363312674,1.255608088061218,[133.92857143]
1.6666666666666667,1.9729665517007873,538.4908601516804,445.0433878980649,96.11679172924224,22.797745179279552,14.84735923402338,10.097912026411667,6.467208576028128,8.1123828446471,16.811480650296225,12.577142853000776,2.1060823219644087,2.6252011427434407,0.6706895419562415,7.241484846131195,[133.92857143]
